province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbe35249,vbe35249,residence,sale,7340,colfontaine
hainaut,House,https://immovlan.be/en/detail/villa/in-public-sale/6200/bouffioulx/vbe35246,vbe35246,villa,sale,6200,bouffioulx
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe35235,vbe35235,residence,sale,7700,mouscron
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/6230/buzet/vbe35231,vbe35231,villa,sale,6230,buzet
hainaut,House,https://immovlan.be/en/detail/mixed-building/for-sale/6560/erquelinnes/vbe35230,vbe35230,mixed-building,sale,6560,erquelinnes
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbe35229,vbe35229,residence,sale,6200,chatelineau
hainaut,House,https://immovlan.be/en/detail/mixed-building/for-sale/7170/bois-d-haine/vbe35217,vbe35217,mixed-building,sale,7170,bois-d-haine
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6470/rance/vbe35211,vbe35211,residence,sale,6470,rance
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6044/roux/vwd17843,vwd17843,residence,sale,6044,roux
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbe35187,vbe35187,residence,sale,6043,ransart
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6183/trazegnies/vbe35186,vbe35186,residence,sale,6183,trazegnies
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/6220/fleurus/vwd17840,vwd17840,villa,sale,6220,fleurus
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe35165,vbe35165,residence,sale,6030,marchienne-au-pont
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7160/pieton/vbe35164,vbe35164,residence,sale,7160,pieton
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6220/fleurus/vbe35163,vbe35163,residence,sale,6220,fleurus
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6440/fourbechies/vbe35162,vbe35162,residence,sale,6440,fourbechies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbe35160,vbe35160,residence,sale,6001,marcinelle
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbe35061,vbe35061,residence,sale,7712,herseaux
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/7012/jemappes/vbe35059,vbe35059,villa,sale,7012,jemappes
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbe35056,vbe35056,residence,sale,7600,peruwelz
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/rbw20343,rbw20343,apartment,sale,7100,la-louviere
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7830/graty/vbe35048,vbe35048,residence,sale,7830,graty
hainaut,House,https://immovlan.be/en/detail/cottage/for-sale/7911/montroeul-au-bois/rbw20339,rbw20339,cottage,sale,7911,montroeul-au-bois
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/paturages/vbe34933,vbe34933,residence,sale,7340,paturages
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34930,vbe34930,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6530/thuin/vbe34923,vbe34923,residence,sale,6530,thuin
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/paturages/vbe34922,vbe34922,residence,sale,7340,paturages
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7300/boussu/vbe34921,vbe34921,apartment,sale,7300,boussu
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7972/ellignies-sainte-anne/vbe34909,vbe34909,residence,sale,7972,ellignies-sainte-anne
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7972/aubechies/vbe34908,vbe34908,residence,sale,7972,aubechies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7730/estaimpuis/rbw19750,rbw19750,residence,sale,7730,estaimpuis
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7140/morlanwelz/vbe34877,vbe34877,residence,sale,7140,morlanwelz
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6240/pironchamps/vbe34875,vbe34875,residence,sale,6240,pironchamps
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe34824,vbe34824,residence,sale,6030,marchienne-au-pont
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/6200/bouffioulx/vbe34804,vbe34804,villa,sale,6200,bouffioulx
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/6120/nalinnes/vbe34799,vbe34799,villa,sale,6120,nalinnes
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbe34788,vbe34788,residence,sale,7390,quaregnon
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34759,vbe34759,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34758,vbe34758,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7141/carnieres/vbe34748,vbe34748,residence,sale,7141,carnieres
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbe34746,vbe34746,residence,sale,7390,quaregnon
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7090/hennuyeres/vbe34716,vbe34716,residence,sale,7090,hennuyeres
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7141/carnieres/vbe34711,vbe34711,residence,sale,7141,carnieres
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7160/chapelle-lez-herlaimont/vbe34709,vbe34709,residence,sale,7160,chapelle-lez-herlaimont
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe34681,vbe34681,residence,sale,7700,mouscron
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7521/chercq/vbe34678,vbe34678,residence,sale,7521,chercq
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe34673,vbe34673,residence,sale,7700,mouscron
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34668,vbe34668,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7011/ghlin/vbe34642,vbe34642,residence,sale,7011,ghlin
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7130/binche/vbe34624,vbe34624,residence,sale,7130,binche
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7730/estaimpuis/vbe34621,vbe34621,residence,sale,7730,estaimpuis
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbe34579,vbe34579,apartment,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7063/neufvilles/vbe34543,vbe34543,residence,sale,7063,neufvilles
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7900/leuze-en-hainaut/vbe34542,vbe34542,residence,sale,7900,leuze-en-hainaut
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7080/eugies/vbe34541,vbe34541,residence,sale,7080,eugies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7040/aulnois/vbe34534,vbe34534,residence,sale,7040,aulnois
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbe34532,vbe34532,apartment,sale,7000,mons
hainaut,House,https://immovlan.be/en/detail/mixed-building/for-sale/6061/montignies-sur-sambre/vbe34530,vbe34530,mixed-building,sale,6061,montignies-sur-sambre
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbe34529,vbe34529,residence,sale,6040,jumet
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbe34524,vbe34524,residence,sale,7340,colfontaine
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/6560/erquelinnes/vbe34523,vbe34523,villa,sale,6560,erquelinnes
hainaut,Apartment,https://immovlan.be/en/detail/apartment/in-public-sale/6000/charleroi/vbe34513,vbe34513,apartment,sale,6000,charleroi
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7110/maurage/vbe34512,vbe34512,residence,sale,7110,maurage
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/7080/sars-la-bruyere/vbe34509,vbe34509,villa,sale,7080,sars-la-bruyere
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe34507,vbe34507,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7110/houdeng-goegnies/vbe34485,vbe34485,residence,sale,7110,houdeng-goegnies
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7110/houdeng-aimeries/vbe34484,vbe34484,apartment,sale,7110,houdeng-aimeries
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbe34483,vbe34483,residence,sale,7100,haine-saint-pierre
hainaut,House,https://immovlan.be/en/detail/mixed-building/for-sale/7100/la-louviere/vbe34482,vbe34482,mixed-building,sale,7100,la-louviere
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbe34464,vbe34464,residence,sale,7520,templeuve
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6110/montigny-le-tilleul/vbe34418,vbe34418,residence,sale,6110,montigny-le-tilleul
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6567/merbes-le-chateau/vbe34414,vbe34414,residence,sale,6567,merbes-le-chateau
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe34402,vbe34402,residence,sale,7700,mouscron
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7321/blaton/rbw19235,rbw19235,residence,sale,7321,blaton
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbe34356,vbe34356,residence,sale,7600,peruwelz
hainaut,Apartment,https://immovlan.be/en/detail/loft/for-sale/7903/blicquy/vbe34355,vbe34355,loft,sale,7903,blicquy
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7300/boussu/vbe34334,vbe34334,apartment,sale,7300,boussu
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7300/boussu/vbe34333,vbe34333,apartment,sale,7300,boussu
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/paturages/vwd17814,vwd17814,residence,sale,7340,paturages
hainaut,Apartment,https://immovlan.be/en/detail/duplex/for-sale/7100/la-louviere/vbe34292,vbe34292,duplex,sale,7100,la-louviere
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7100/la-louviere/vbe34291,vbe34291,apartment,sale,7100,la-louviere
hainaut,House,https://immovlan.be/en/detail/mixed-building/for-sale/7340/paturages/vwd17812,vwd17812,mixed-building,sale,7340,paturages
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7080/eugies/vbe34265,vbe34265,residence,sale,7080,eugies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbe34257,vbe34257,residence,sale,6001,marcinelle
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbe34256,vbe34256,residence,sale,7370,dour
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe34253,vbe34253,residence,sale,7700,mouscron
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbe34247,vbe34247,apartment,sale,6060,gilly
hainaut,House,https://immovlan.be/en/detail/cottage/for-sale/7910/anvaing/vbe34239,vbe34239,cottage,sale,7910,anvaing
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/rbw19102,rbw19102,residence,sale,7712,herseaux
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbe34206,vbe34206,residence,sale,6001,marcinelle
hainaut,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/7603/bon-secours/vbe34205,vbe34205,ground-floor,sale,7603,bon-secours
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/vbe34203,vbe34203,apartment,sale,6001,marcinelle
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbe34201,vbe34201,apartment,sale,6000,charleroi
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6032/mont-sur-marchienne/vbe34200,vbe34200,residence,sale,6032,mont-sur-marchienne
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6120/ham-sur-heure/vbe34199,vbe34199,residence,sale,6120,ham-sur-heure
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6224/wanfercee-baulet/vbe34198,vbe34198,residence,sale,6224,wanfercee-baulet
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7063/neufvilles/vbe34196,vbe34196,residence,sale,7063,neufvilles
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7350/hainin/vbe34102,vbe34102,residence,sale,7350,hainin
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7021/havre/vbe34099,vbe34099,residence,sale,7021,havre
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/7500/tournai/vbe34098,vbe34098,villa,sale,7500,tournai
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7712/herseaux/vbe34086,vbe34086,apartment,sale,7712,herseaux
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6534/gozee/vbe34078,vbe34078,residence,sale,6534,gozee
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6534/gozee/vbe34077,vbe34077,residence,sale,6534,gozee
hainaut,House,https://immovlan.be/en/detail/master-house/for-sale/7890/ellezelles/vbe34076,vbe34076,master-house,sale,7890,ellezelles
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7040/genly/vbe34071,vbe34071,residence,sale,7040,genly
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe34070,vbe34070,residence,sale,6030,marchienne-au-pont
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbe34069,vbe34069,residence,sale,7390,quaregnon
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbe34068,vbe34068,residence,sale,7370,dour
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/wasmes/vbe34067,vbe34067,residence,sale,7340,wasmes
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbe34043,vbe34043,residence,sale,7370,dour
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7170/manage/vbe34032,vbe34032,apartment,sale,7170,manage
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7866/bois-de-lessines/vbe34031,vbe34031,residence,sale,7866,bois-de-lessines
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/7972/quevaucamps/vbe34029,vbe34029,villa,sale,7972,quevaucamps
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbe34012,vbe34012,residence,sale,6200,chatelineau
hainaut,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6250/presles/vbe34001,vbe34001,ground-floor,sale,6250,presles
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vwd17792,vwd17792,residence,sale,6060,gilly
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7380/baisieux/vbe33980,vbe33980,residence,sale,7380,baisieux
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7380/baisieux/vbe33979,vbe33979,residence,sale,7380,baisieux
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6041/gosselies/vbe33978,vbe33978,residence,sale,6041,gosselies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6030/marchienne-au-pont/vbe33977,vbe33977,residence,sale,6030,marchienne-au-pont
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbe33971,vbe33971,residence,sale,7370,dour
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7543/mourcourt/rbw19040,rbw19040,residence,sale,7543,mourcourt
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7950/huissignies/vbe33957,vbe33957,residence,sale,7950,huissignies
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7333/tertre/vbe33938,vbe33938,apartment,sale,7333,tertre
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbe33932,vbe33932,residence,sale,7340,colfontaine
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/6567/merbes-le-chateau/vbe33918,vbe33918,residence,sale,6567,merbes-le-chateau
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbe33819,vbe33819,residence,sale,7700,luingne
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7740/pecq/vbe33818,vbe33818,residence,sale,7740,pecq
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7060/soignies/vbe33805,vbe33805,residence,sale,7060,soignies
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7390/wasmuel/vbe33804,vbe33804,residence,sale,7390,wasmuel
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe33803,vbe33803,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7603/bon-secours/vbe33802,vbe33802,residence,sale,7603,bon-secours
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7608/wiers/vbe33801,vbe33801,residence,sale,7608,wiers
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7800/ath/vbe33772,vbe33772,apartment,sale,7800,ath
hainaut,Apartment,https://immovlan.be/en/detail/apartment/for-sale/7800/ath/vbe33771,vbe33771,apartment,sale,7800,ath
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7643/fontenoy/vbe33768,vbe33768,residence,sale,7643,fontenoy
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbe33725,vbe33725,residence,sale,7500,tournai
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7970/beloeil/vbe33700,vbe33700,residence,sale,7970,beloeil
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbe33695,vbe33695,residence,sale,7090,braine-le-comte
hainaut,House,https://immovlan.be/en/detail/villa/for-sale/7850/enghien/vbe33685,vbe33685,villa,sale,7850,enghien
hainaut,House,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbe33664,vbe33664,residence,sale,7700,mouscron
